1,2,3,4,5,6,7,8,9,10,y_true,y_pred
1.028477153833406321e+00,-1.409212815774698369e+00,1.079421774747242324e-01,-9.481660666221689571e-01,-1.223699525115372833e+00,1.921036099009370890e+00,-2.378181168041077209e-01,4.967144615280192355e+00,-1.107507681559597223e+00,9.606480221694273514e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.710016139063703200e+00,2.249124820650413525e+00,3.189661607690371881e+00,2.554787281285341161e-01,2.803016301646183095e+00,1.706533185772776573e+00,5.980393361969718047e-01,2.785644157386180098e+00,-2.602868319079568948e+00,8.272416142164047415e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.030147467785564430e+00,5.521746487673015458e-02,1.289412914058099213e+00,-3.125475587285079015e+00,1.508385780376766405e+00,-2.745813509542596731e-01,6.264861730116948468e-01,-1.355468293290010617e+00,1.077002057705318316e+00,8.716533208792147658e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.291422019980245528e+00,2.154957626755503952e+00,1.457839540183746285e+00,-5.816275097995724508e-01,-1.051773725154934613e+00,-5.062596615359264973e-01,1.043615755073872053e+00,-5.480832971465199321e-01,1.294053560162424343e+00,-9.787253184119940608e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.012256958370082671e+00,-3.089814554985662598e-01,6.724364047209350215e-01,-6.333049685416102248e-01,-2.419234622062620410e-01,2.854758301067689352e+00,-5.876468653350521709e-01,-2.013543261804586759e+00,-8.232402463916157487e-01,-9.710950636426902982e-02,1.000000000000000000e+00,1.000000000000000000e+00
2.105315074430037292e+00,3.226677863981801675e+00,5.694552307861668794e+01,8.080987209551980799e-01,-3.189113340908037664e+00,-1.279436213710511527e+00,-2.600388770322870080e-01,4.025565879615289333e-01,-6.112737233378355561e-02,6.521420267118166469e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.046909545347132653e+00,1.232569589097895602e+00,3.258638297152259833e-01,-4.617117642549811940e+00,1.351661498730396094e+00,-8.872856765628673870e-01,1.068361044584264175e+00,-3.418653465492949017e-01,7.742896368974181431e-01,-3.748536584466515831e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.066981674935389091e+00,4.563911480709336721e-01,2.997891479254731095e+00,-1.981114209109503976e+00,1.436170737186296620e+00,-9.627771564942630533e+00,7.905430326578261058e-01,1.417649196431258751e-01,2.036583862080260654e-01,7.407230483260626164e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.768667084548824153e+00,1.733765517602243955e+00,1.552512509835658472e+00,2.016138314332616588e+00,1.328716766461776277e+00,-2.115338304798688007e+00,1.719451399138031689e-01,2.424589808706030247e-01,4.274843832034437296e-01,7.608701668869561896e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031229522842059376e+00,-1.287930264930438051e+00,3.789288383090104517e+00,-1.575512489907979763e-01,1.096650900093675274e-01,-5.465381390065402911e+00,1.031197841356873424e+00,-2.881094021569217567e+00,-6.188150205426581341e-01,9.070375606350739028e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.505003823077910141e+00,-4.101304553174995871e-01,1.963056872395762431e+00,9.282565668838982029e-03,-1.453173796033922383e+00,-1.185438118970050603e+01,-3.922192014722679643e-01,-1.370010432947604162e+00,5.680703133031194119e-01,8.877599177462311975e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.028996464268949973e+00,-5.865735029766006026e-01,2.307093835190712650e+00,-7.693503831173217899e-02,-1.428330829145332492e+00,2.488937882848155647e-01,7.561690405182455166e-01,7.691440677513741164e-01,-3.595607671854409437e-01,3.313645518917969213e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547734762312943602e+00,1.816681006405799881e+00,3.593338856890361654e+01,1.587892088078879660e-01,-2.077308307442835122e+00,3.323640541532298709e+00,-8.598032089477980477e-02,4.497080996913510376e+00,-1.984548789120931911e+00,7.711234632071976014e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.140102575783431105e+00,8.413133842406479435e-01,1.633437120101076445e+00,2.383267812488737147e-01,1.331659083817351208e+00,5.038193034889063560e-01,1.945346853985606139e-01,5.997875774392238402e-01,6.743696552389290277e-02,-4.922396827772071992e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.026336563548325698e+00,-1.505134598408086832e+00,8.055694296351362249e-01,-3.597034287735007219e+00,6.577386721735745123e-01,-1.538220712135446033e-01,6.809766395170805398e-01,-2.234304152006541359e-03,1.190277000478995317e+00,-2.295966456178632764e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.143590833587769140e+00,3.069031364085637037e-01,1.476666892908734541e+00,-1.956837779650979270e+00,3.481368393049799614e-02,-2.678552778274706725e+00,6.379319617153504929e-01,2.113297744467460326e+00,-2.132904697836680796e+00,8.854619209030335503e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.014033539982440502e+00,-1.025599231108618170e+00,1.789670087550805366e-01,-4.670850716522512158e-01,-1.235516494866315540e-01,-4.877642811319316679e-02,9.047828324982497561e-01,-1.714485503622425799e+00,1.143066419221204555e+00,-5.065044354905319235e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.538883882895186073e+00,1.415117292673028881e+00,2.291099208123236863e+01,2.015595225560719683e+00,-1.655528880443044137e+00,-7.396807522776778221e-01,7.929760611093373823e-01,-7.391223821640000580e-01,-1.217213803026526847e-01,9.606286623631693500e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.203326063835026272e+00,1.042792641892534400e+00,2.212841771857941620e+00,1.888888548165856135e-02,1.254262758240369813e+00,-7.087985288747611357e-02,-4.716256903524854160e-01,4.768200720369158319e+00,-2.139687471772682592e+00,1.213167226781423219e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.228114287323710752e+00,1.270936005445048034e+00,9.335087812091201087e+00,7.110694459933561418e-02,5.470351121675074424e-01,-2.942029424838765728e+00,1.612436412102380423e-02,-2.353296161182649726e-01,-9.535100717868183473e-02,6.039377530571592434e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.243979048546870025e+00,1.013259660544175267e+00,6.189156814876347390e+00,1.681956517307323096e-01,-9.474343573430406007e-01,-5.923688315393833559e-01,-1.739756236390962163e-01,5.614448339772496466e-01,-1.381276377461182925e+00,6.625075138967667643e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.209722210930920028e+00,1.843071673088799489e+00,1.131745533847260177e+00,6.052655477206382584e-03,1.027752566721874317e+00,-5.046592312187132556e-01,5.037651924875954368e-01,5.750033352892502947e-01,-5.089744477313166149e-01,2.682588572928689685e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.005725010013787113e+00,-2.212178315848280175e+00,6.614493227964460265e-02,-7.844350622106382787e+00,-2.087698492668409678e+00,-3.845567109482614043e+00,2.188221544802930185e-01,5.979069315285023833e-04,-9.169804270926747991e-01,7.574903066884495217e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.041631482090420446e+00,-1.349435568053859669e+00,2.257048847266694747e+00,1.127442702314989331e+00,-1.885004161356213848e+00,3.485883394082922582e+00,-6.273238897113408985e-02,3.449090791635130326e+00,-2.188850697629273423e+00,9.173625042912562089e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.086795286304149011e+00,1.161249261787702380e+00,1.873582116850096790e+00,-1.521581941799988957e+00,8.165700373665221168e-01,3.248359627900438085e+00,-7.625967699416147383e-01,-2.838394072060986151e+00,-4.940961625055756978e-01,9.671889958876818127e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.746239431278247878e+01,3.672112830000277217e+00,3.838185095954073311e+00,5.035622961966632616e-01,1.260090439224073267e+00,-2.035882797948649625e-01,-3.182281492416781932e-01,-3.463617278624702561e-02,-2.195779669595863570e+00,8.983763174071385249e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.495193151787895047e+01,1.721667039768400187e+00,6.925661007380907286e+00,9.180573488565220153e-01,1.964348153567948563e-01,-3.169637208283120788e+00,-6.929674046996077141e-01,-6.177163123890827556e-01,-4.815325498992227282e-01,7.427683883637323792e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.326525659395564327e+00,2.079834214042602270e+00,8.662668094309506017e+00,1.223729678042610389e-02,4.961062756251760852e+00,-6.577740087716287931e+00,4.166773432922918352e-01,-1.575024817244822462e+00,6.720978807530064714e-01,-2.662640346054228058e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.279120449898051515e+00,1.208145028363236673e+00,6.485451664639820812e-01,-5.961064459643629874e-03,1.003428130954619357e+00,6.909595888843637068e-01,3.004043749877362002e-01,7.612213493652249252e-02,-6.858012761931665535e-01,-4.021534205637530834e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.023714827657741910e+00,-1.232776329731621212e+00,3.411818177877234404e-01,-9.581062096316662891e-02,-1.013262565512575986e-01,-7.967897321932927435e-01,7.830948940699206107e-02,1.074034510837883927e+00,-4.526878156495231509e-02,8.277095835982763994e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.432223709279397461e+00,1.268622109483024563e+00,1.462435379346867625e+00,-1.552754120414646444e+00,1.218030187010438192e+00,-5.195787924334537067e+00,3.508639510998529665e-01,-2.167310820526926474e+00,9.646143491519765245e-01,6.848301307841292429e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.006451920442634318e+00,-3.421297506555401879e-01,1.069546770628630877e-01,-2.628204884307884792e-01,-3.131870669676684038e-01,2.695049331017570493e-01,2.721497900751478904e-01,3.490627230119571767e+00,-1.872866368468359521e+00,3.780018341717316654e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.081498829340812096e+00,1.287632788869573996e+00,1.438328673216003217e+00,1.223807220097762605e-01,4.896508239541519369e-01,1.798866045817288928e+00,9.878366720795650480e-01,2.779827513073518830e+00,-2.160869702458944719e+00,-5.609756603874528347e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.427436665259997683e+00,8.908785797814557927e-01,1.040361700113350496e+00,-2.515761520869468360e-01,3.849292281563367446e+00,5.818918578726395285e-01,1.017931357531648873e+00,-5.506360838378692169e-01,-3.966796532711807655e-01,-5.540365589383347000e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.017516837784742556e+00,-1.371312652781699892e-01,9.549669925285837468e-01,-3.470901452272047827e+00,1.590265091122595287e+00,2.858577697006761675e-01,3.875720740686996457e-01,1.009869746041194283e+00,1.370396558721814539e+00,-9.878095480391919647e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.812163065834901055e+00,-5.334122445018429914e-01,6.482762494858564928e+00,-1.511153439019707889e-01,2.439614338837842400e+00,-1.383229115645940421e+00,6.880135827414104455e-01,3.043662363951672667e+00,-2.187634675093845793e+00,9.906470674385784436e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.246357766384542209e+00,-1.062634824045192161e+00,1.929317984566750299e+00,3.537493961059890335e+00,1.273664706455497786e+00,1.591232876072343760e-01,1.412715282889617785e-01,2.909973526927654430e-01,1.052505073734600893e+00,9.825058730991271805e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.213005014141359972e+00,2.437500002728373083e+00,8.706414594415926445e+01,8.293191629000458143e-01,2.421813023321632397e+00,2.973629123876774916e+00,-6.900256904895452070e-02,2.282469986660089045e+00,-1.416162603209865312e+00,-9.773043428722485992e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.033175583674441844e+00,2.941729771854670883e-01,6.120022540756862028e-01,-2.106202557269744702e+00,2.970966224747526585e-01,2.947648940296573095e+00,8.657140495085586807e-01,3.237644033802106858e+00,-2.052895481938538325e+00,7.468985255040856419e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.030765977556709290e+00,-8.519866532924064151e-01,3.693127747287294205e-01,-8.817497414121620025e-01,-1.283843537013743763e+00,-1.719140085557157860e-01,1.361719091939222803e+00,-4.708538173138982486e-01,6.841148218572721262e-01,5.540605319333224976e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.206386475531121105e+00,1.670306767553509486e+00,2.990337735633190608e+00,-1.241853188206320402e+00,3.087376399890016998e+00,1.306965357901783031e+00,1.557766593752989426e+00,4.439661349420802594e+00,-1.887273814262935279e+00,7.063685876079939252e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.119944656608986344e+00,1.175488506337551975e+00,4.747025728483326712e-01,-7.936359842726267821e+00,2.488778072074889991e+00,-1.080731854075418052e+00,2.988645097903910308e-01,1.326126389744506140e+00,-2.175828810206573038e+00,4.625163529767036819e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.022946941671588394e+00,-6.829729282735081952e-01,1.397197551136959703e-01,-1.452889244770692589e-01,-8.680805824822885874e-01,3.224008099405654693e-01,-6.923670120437565023e-01,-1.973007760539735311e-01,1.612490701220075096e+00,-5.811957106352316771e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.161618115346061852e+00,1.621493770505715082e+00,1.475224828686208522e-01,-7.386427719932093794e-01,2.344722004718171604e+00,4.253735473501086162e+00,-3.160535455553907247e-01,-2.855207872909645506e+00,1.314993626829711104e+00,6.751658435229776489e-03,1.000000000000000000e+00,1.000000000000000000e+00
1.170045412446379940e+00,-5.225970507467060377e-01,1.418779939028659509e+00,-5.161982610840504471e+00,-3.205532342853179451e+00,1.495270606536031610e-01,2.114369607682999030e-01,-5.070495324600640119e-01,-8.868098935777442016e-01,9.684135491923291372e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.734624672825165970e+00,5.420925092617501218e-01,1.558013862774967562e+00,-9.754319104252926476e-01,-2.417251096984047720e+00,2.211430403018004587e-01,-3.784714912427988853e-02,1.670025292139622364e+00,-1.386329048257752161e+00,6.140805365151147388e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.017986231401635466e+00,-4.847794064837412931e-01,3.258184989390534581e-01,-5.781211249945448216e-01,-1.515751348381331187e-01,5.196057325899271495e-01,-3.429549737902450879e-01,8.213106828827395622e-01,-6.882291497576759065e-01,-1.065979398949833401e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.096790904732966920e+00,-2.288666620420214404e-01,6.757621033577505543e-01,4.163847423242674206e-01,-4.413758885615989280e-01,-5.118095479308671925e-01,3.320766128354858404e-01,-1.806621592813121291e-01,-6.324893877871367032e-01,9.353754698994243277e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.670691667522853141e+00,5.331530433775693023e-01,3.708102745450628124e+00,-1.764728421575475714e+00,-1.090665466432905628e+00,1.922397663392883815e-01,-2.301525437386052197e-01,-8.690004460311606671e-01,-4.401977942327328641e-02,8.809218231356873430e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.165837787743323695e+00,3.224996146068399572e+00,1.081936664552094385e+01,-4.454719069240356433e+00,-4.187200430458273281e-01,1.167106218568760567e-01,-3.938259302144092588e-01,1.735535953969603362e+00,-1.004701484134371964e-01,-8.731771078075794001e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.042996287726274396e+00,-9.186020845953279945e-01,1.664036926833805108e-01,-2.801211725523155671e+00,1.477040565164956520e-01,1.033663701520803002e+00,-1.780825959692993732e-01,4.120986873641225401e+00,-2.325062967745144427e+00,7.531519235634129839e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.023549910521109663e+00,-2.088465671292582204e+00,2.818155953430900307e-01,-1.797923966316630651e+00,-2.040548201959225594e+00,5.958486098381413770e-02,-1.030750681242652983e-03,-1.048639006157586095e+00,-2.199937103197081301e-01,9.649863472633370964e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.202547113132465206e+00,-2.781753601844853541e-01,2.540005204809762773e+00,-3.878445184626287401e-01,1.931590850400925152e+00,2.992703335891684358e-01,6.566782035062922462e-01,2.243631298856334944e+00,-2.587297975828617425e+00,9.577989828987600873e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241926119600051059e+00,1.039607616658089873e+00,1.784645341986273781e+00,-6.353798522855597319e+00,-1.745071891348389581e+00,-4.537488038727825745e-02,-3.852561336675602854e-01,-2.326906013704038934e+00,9.285848015840837688e-02,1.100188163067633978e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.198823709806550397e+00,4.813876307277413780e-01,9.305397342994814025e+00,-7.704665825159155990e-01,-6.779501163300414301e-01,-6.374578434361712065e-02,-8.226146421162764399e-01,1.407055548778636034e+00,5.751845846772445370e-01,9.156070276346871539e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.696546254359339478e+00,1.114297120116158002e+00,6.971369660656143274e+00,2.927053956367758891e-01,-1.448772497985707730e+00,-3.324143311012182078e+00,-9.471249199755672477e-01,-1.360472255437543243e+00,2.496574131526979601e-01,5.506688259935931251e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.015315458238615909e+00,-5.834485423575028751e-01,2.166424490532968261e-01,-5.520147427538134588e-01,9.263133159605728695e-01,6.057859539758775336e-01,7.822203549543120804e-01,2.786883556175737686e-01,-1.491668010976569536e-01,-3.933723901829446756e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.249638520139374487e+00,6.597138391202784780e-01,4.561517479570108335e+00,-3.198967234625038070e-01,-2.433359008700228809e-01,-8.214491582091588695e-01,1.028731007015647458e+00,1.462342123794466708e-01,-9.369694050222172610e-01,9.054076565673208066e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.039119395760829123e+00,-1.191707878492829220e+00,2.329488261098796864e-01,-1.895561756791019625e-01,-1.584217294745916549e-01,-6.868678171246518360e+00,2.987066475028760104e-01,2.837856627981976132e-01,-6.470924290147009872e-01,8.822310978643514989e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.532201039487091743e+00,1.821500518813016223e+00,4.113721804823143202e+00,-4.522324681024080917e+00,2.355028889392958735e+00,-1.263831752960285382e+00,7.882338401459562105e-01,3.966682120071864492e+00,-1.444733091868850572e+00,5.225817373179056924e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.020136696644844188e+00,-2.322202127027963137e+00,2.202530798485923813e-01,-5.234961075402903008e-01,-2.236925062305258116e+00,3.474522112733215096e+00,-3.549153207791310161e-01,-2.255010524230381730e+00,2.485544014102183119e-01,9.781686726493378226e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.731168706415080694e+00,-1.002655360460953160e+00,1.797226187408688114e+00,-1.117847348322457968e-01,-2.915276047059993658e-01,1.363139266472661149e+00,1.271245597326330579e+00,3.808435385593499589e+00,-2.988869666088976640e+00,9.742674298413562806e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.584300045612202945e+00,5.159877955061877852e-01,9.278049067935729699e-01,-4.505458683319448099e+00,-1.372645837414352643e+00,-7.823318051141188167e-01,1.032277700272145715e+00,3.968120589667844200e+00,-2.528065189459140605e+00,8.740437684000973428e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.052622101402195476e+00,-6.481663352492419428e-01,2.741634064637316071e-01,-2.146851277928638890e-01,1.850648831611545253e+00,-5.561946990104452704e-01,-4.557424291959605300e-01,-1.028703686333269252e+00,5.940912546012663276e-01,-3.271847231152132940e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.139578384955012069e+00,2.364022209630849414e+00,3.367518493159066928e+00,6.759870042437468918e+00,1.270740668399930717e+00,1.096823609545497291e+00,-8.388910329915565400e-01,-1.083079846925139478e+00,-2.447306791543623294e+00,1.300629383680416695e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.225534861317667312e+00,9.483708442449007014e-01,1.283835781315820546e+00,-7.329204386068343714e-03,-1.121766803711291782e+00,4.758252234445111140e-01,1.677474025921571466e-01,-2.320516147218373293e-01,-6.133078460059978587e-01,-6.079179695860278260e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.025896946939605758e+00,-1.947970945001913146e+00,1.468306798887150932e-01,-2.206439740691666707e+00,-1.022396072407900647e+00,1.247056917647975993e+00,-7.184880238786095497e-01,-1.409350517519719403e+00,-6.580148924878381766e-01,9.793420528815025561e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.025824752459568945e+00,-3.572397876341222855e-01,3.095575729499481232e-01,-5.943965551600497221e+00,-7.336377707128638459e-02,-3.073090250439411975e+00,1.635747292768249483e+00,2.229195952124300995e-01,-2.039988983516053123e-01,8.496232377704244776e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.113463764108983511e+00,1.268092257748263396e+00,5.992946762440589659e-01,-1.650140595357579842e+00,3.398399192734954166e+00,5.308274926888059131e-01,5.610036161307639935e-01,-6.847713151669818643e-01,4.278010436576470399e-01,-9.717394024088497895e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.878790494540446332e+00,3.605675949417252113e+00,5.649212141377528695e+00,-2.339732864983533833e+00,-4.079971129443991096e-01,-5.095261419980169348e-01,4.201210851323562423e-01,-4.099942729490338444e-02,5.279708744713759172e-01,-9.997832752919058041e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.095213493518478298e+00,-6.160520873769210759e-01,1.620562087952707397e+00,-1.039871652020184526e-04,1.757093236488340704e+00,3.666901454828292994e+00,-3.791501696666942367e-01,3.148137849488770623e+00,-1.672534069826991932e+00,7.996101338480529064e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.028421386184319219e+00,-1.428504680199903787e-01,1.224304731937311486e+00,-2.039613935452820215e+00,-2.237321852518195264e+00,5.315119794996523428e-01,9.281782002669403120e-01,2.139756131755584379e-01,6.256043029023398150e-01,-6.764978560792010986e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.700207367884613241e+00,2.189066620844662303e+00,6.292698175800464089e-01,8.160180924508747546e-02,9.362175952233785514e-01,6.653994103227880430e-01,4.527394899860174293e-01,2.451296652152787914e-01,1.265840130826997867e-01,1.261678377105253657e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.186520337003323045e+00,1.016923569145624207e+00,4.963108657781285515e+00,-9.156058697670559354e+00,4.791141774926662711e-01,4.684457160796511865e-01,-8.996272714835999995e-01,-4.016095582605771486e-01,-2.023490411285265925e-02,7.794280491369297570e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.922871009364022665e+00,2.868651775344242871e+00,3.142001762404841259e+01,2.455533205667273788e-01,3.017745514608579427e+00,-5.310682248379430259e-01,5.019906097242858856e-01,3.295949887053089888e+00,-2.365528419689299611e+00,-5.719098429732479838e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.035181535112221773e+00,5.685252671867713214e-01,5.618023981473822814e-02,-8.066000000245670876e+00,6.513124241121389657e-01,3.030663899715169585e+00,9.493273853979878885e-01,2.981098701996991895e+00,-2.681522998896956445e+00,4.144750574343446237e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.040851944480955416e+00,-2.681637415966758309e-01,2.090942842522010292e-01,-1.549764256697092835e+00,9.788225500823993785e-01,-4.522792059967351896e+00,3.955014544636015206e-01,-4.087726878099235961e-01,-6.821764321487608362e-02,-9.727697571724123193e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.116820069067887333e+00,-1.382577934385185836e+00,1.126096955250329712e+00,-5.792558870218799116e-01,1.206253336724449898e-02,-6.685616314929196946e+00,1.833253111584125072e+00,-1.649725235693386249e+00,9.806728235871532418e-01,9.343767077348938965e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.016907584205235526e+00,6.528889664954389271e-01,9.742360463977430829e-01,-1.482676899348391863e-01,1.179758296645622373e+00,-6.975746864064938380e-02,-1.262941378752863164e-01,2.646274393290464766e-01,-1.021004159175011861e+00,-9.578852141928679842e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.611199491532950834e+00,1.240377383938144451e+00,8.943503384075117690e-01,-6.971702001188799791e+00,-9.233648058575480988e-01,-1.277868138956325783e+00,4.396333969763489835e-02,4.754092294519529638e-01,1.649806830510757161e+00,8.473059401311613392e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.088546822280735071e+00,8.018315515553430251e-01,5.522515668403523925e+00,2.420232832103036136e-01,-1.281388732859590096e+00,-7.749283502843881344e+00,4.293189478589429786e-01,3.809463529726939690e-01,-1.334434043450935858e+00,7.764094961391329042e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.698356764872928082e+00,1.863057730595723660e+00,1.329944543625846964e-01,1.338440370429083703e-01,3.589103075590320824e-01,5.037624779459824731e-02,-4.681515849093573767e-01,-2.574284235721757685e-01,-1.683708345554779440e+00,-1.120404901738433767e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.046594464582304873e+00,-1.574238039599176409e+00,2.232249596123813407e-01,-1.124072630165017933e-01,-2.353553692009126230e+00,-2.609761343204697326e+00,6.047588714658886921e-01,5.848904347724501740e-01,-8.332894820839648053e-01,7.943243661036933911e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.077978968282136574e+00,6.973854381717734530e-01,8.898096167817965974e-01,3.960601747485322233e-01,9.266145526709148594e-01,1.162267260481814751e-01,-1.181838325803372391e-01,3.115414424009347316e-01,-1.227582929266350042e+00,8.039478509178921151e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.776991464786750186e+00,2.207585004071983104e+00,2.096526223284804313e+00,-2.125998093679382528e+00,-2.156638403429340101e-01,-4.343428355489668130e-02,1.073872807699871590e+00,4.221293216480608845e-01,3.324537088060504075e-01,2.357485891109430964e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.472689821810397426e+01,1.954745361972446860e+00,1.234166486801469453e+00,-2.943817089120215336e-01,-8.065589589558810335e-01,4.427819630016028296e-01,-1.036409333954620426e-01,9.351282750093341534e-01,3.679039195266716744e-01,9.202178297309233646e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.052802333178614047e+00,-2.116417250709798470e+00,1.637890783776082548e+00,-8.042600447144677034e+00,-1.117866939336207732e+00,1.138544536330825530e+00,6.386346380835682401e-01,-2.272798374909634489e-01,-3.312259726553680728e-01,3.810041093724427785e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.026263536238781526e+00,-4.501362482051801672e-02,2.874812577499477051e-01,-8.605474460182770402e-01,-2.234921064700794435e-01,2.273123920183788726e+00,1.131465208222125707e+00,4.117720865072582725e+00,-2.046338827255603565e+00,9.157060982014938455e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.048098085628696108e+00,1.108736081374136484e+00,4.851758473870582677e-01,-1.178639555188886590e+01,2.471784800059097620e+00,1.939507822801367354e-02,3.296530555819512376e-01,-1.783526391712713099e+00,9.090942408147679732e-01,5.260596623245193948e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.028094774081193874e+00,-5.969340005270202809e-01,1.030261103889333008e+00,-2.516491809464290741e-01,-7.769955912661710151e-01,1.403189482388347287e+00,7.202890524859624222e-01,-9.510387789219043597e-02,3.901116274499121794e-01,8.793669245048892913e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.039135406288673735e+00,3.049189406239144473e-01,4.554681301271769622e-01,-4.369376738521776188e-02,1.694196590503178390e+00,-3.175108116927924384e-01,1.468625519343426777e+00,9.102461275893604098e-01,1.395519634000967235e+00,-7.994496412742492231e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.828906540851114038e+00,1.921117431638955653e+00,3.740355862100825135e+01,1.837079427956455735e+00,-4.053878916957978085e-01,6.204633793670657482e-01,9.728555108044336652e-01,-9.777486967315853761e-01,9.236566819852991550e-01,8.609231658889523464e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.243276458859572609e+00,2.750474164751143924e+00,2.568189920277930138e+00,-7.532877464944871537e-01,1.895880380002978205e+00,-4.816127942779583115e+00,-8.961912333424759680e-01,4.818906904184658835e-01,-1.327219716266025140e-01,-9.532448845933072512e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.050142430767095458e+00,6.628250393550577657e-02,1.703054396032853690e+00,-1.453322853891239941e+00,2.772430614646155700e+00,2.512618050693880001e-01,4.034937059233125733e-01,-2.109266408177158159e+00,-9.277873093559337869e-01,2.793017651588475606e-02,1.000000000000000000e+00,1.000000000000000000e+00
